"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update","rental_period"
1131,"2005-05-31 18:44:19",2654,128,"2005-06-01 20:13:19",1,"2006-02-16 02:30:53","1 day 01:29:00"
1132,"2005-05-31 18:44:53",1763,198,"2005-06-07 22:02:53",2,"2006-02-16 02:30:53","7 days 03:18:00"
1133,"2005-05-31 19:12:21",4271,73,"2005-06-02 20:12:21",1,"2006-02-16 02:30:53","2 days 01:00:00"
1134,"2005-05-31 19:14:15",143,191,"2005-06-02 17:13:15",2,"2006-02-16 02:30:53","1 day 21:59:00"
1135,"2005-05-31 19:15:11",3118,122,"2005-06-01 14:44:11",2,"2006-02-16 02:30:53","19:29:00"
1136,"2005-05-31 19:19:36",3963,50,"2005-06-09 16:04:36",2,"2006-02-16 02:30:53","8 days 20:45:00"
1137,"2005-05-31 19:20:14",3259,351,"2005-06-07 16:10:14",1,"2006-02-16 02:30:53","6 days 20:50:00"
1138,"2005-05-31 19:30:27",3944,438,"2005-06-05 21:42:27",1,"2006-02-16 02:30:53","5 days 02:12:00"
1139,"2005-05-31 19:34:52",666,562,"2005-06-06 17:40:52",1,"2006-02-16 02:30:53","5 days 22:06:00"
1140,"2005-05-31 19:36:30",3731,10,"2005-06-07 18:33:30",2,"2006-02-16 02:30:53","6 days 22:57:00"
1141,"2005-05-31 19:42:02",4128,217,"2005-06-07 00:59:02",2,"2006-02-16 02:30:53","6 days 05:17:00"
1142,"2005-05-31 19:46:38",3998,5,"2005-06-05 14:03:38",1,"2006-02-16 02:30:53","4 days 18:17:00"
1143,"2005-05-31 19:53:03",2632,209,"2005-06-06 20:56:03",2,"2006-02-16 02:30:53","6 days 01:03:00"
1144,"2005-05-31 20:04:10",2450,207,"2005-06-09 16:34:10",1,"2006-02-16 02:30:53","8 days 20:30:00"
1145,"2005-05-31 20:13:45",1133,284,"2005-06-08 02:10:45",1,"2006-02-16 02:30:53","7 days 05:57:00"
1146,"2005-05-31 20:34:45",3134,250,"2005-06-03 18:12:45",2,"2006-02-16 02:30:53","2 days 21:38:00"
1147,"2005-05-31 20:37:52",622,259,"2005-06-06 19:23:52",2,"2006-02-16 02:30:53","5 days 22:46:00"
1148,"2005-05-31 20:38:40",3307,235,"2005-06-02 18:35:40",2,"2006-02-16 02:30:53","1 day 21:57:00"
1149,"2005-05-31 21:03:17",352,326,"2005-06-08 19:58:17",2,"2006-02-16 02:30:53","7 days 22:55:00"
1150,"2005-05-31 21:20:09",1632,136,"2005-06-03 19:15:09",2,"2006-02-16 02:30:53","2 days 21:55:00"
1151,"2005-05-31 21:29:00",1281,581,"2005-06-03 23:24:00",1,"2006-02-16 02:30:53","3 days 01:55:00"
1152,"2005-05-31 21:32:17",210,191,"2005-06-04 21:07:17",2,"2006-02-16 02:30:53","3 days 23:35:00"
1153,"2005-05-31 21:36:44",2725,506,"2005-06-10 01:26:44",2,"2006-02-16 02:30:53","9 days 03:50:00"
1154,"2005-05-31 21:42:09",2732,59,"2005-06-08 16:40:09",1,"2006-02-16 02:30:53","7 days 18:58:00"
1155,"2005-05-31 22:17:11",2048,251,"2005-06-04 20:27:11",2,"2006-02-16 02:30:53","3 days 22:10:00"
1156,"2005-05-31 22:37:34",460,106,"2005-06-01 23:02:34",2,"2006-02-16 02:30:53","1 day 00:25:00"
1157,"2005-05-31 22:47:45",1449,61,"2005-06-02 18:01:45",1,"2006-02-16 02:30:53","1 day 19:14:00"
1161,"2005-06-14 23:07:08",1690,285,"2005-06-21 17:12:08",1,"2006-02-16 02:30:53","6 days 18:05:00"
1162,"2005-06-14 23:09:38",987,310,"2005-06-23 22:00:38",1,"2006-02-16 02:30:53","8 days 22:51:00"
1167,"2005-06-14 23:25:58",4021,323,"2005-06-18 05:18:58",2,"2006-02-16 02:30:53","3 days 05:53:00"
1171,"2005-06-14 23:50:11",4082,284,"2005-06-17 21:44:11",2,"2006-02-16 02:30:53","2 days 21:54:00"
1172,"2005-06-14 23:54:34",2685,306,"2005-06-16 02:26:34",1,"2006-02-16 02:30:53","1 day 02:32:00"
1178,"2005-06-15 00:36:40",2553,279,"2005-06-21 00:27:40",2,"2006-02-16 02:30:53","5 days 23:51:00"
1183,"2005-06-15 00:49:19",706,329,"2005-06-20 04:33:19",1,"2006-02-16 02:30:53","5 days 03:44:00"
1184,"2005-06-15 00:49:36",473,295,"2005-06-22 23:39:36",2,"2006-02-16 02:30:53","7 days 22:50:00"
1187,"2005-06-15 00:58:50",1108,334,"2005-06-23 02:19:50",1,"2006-02-16 02:30:53","8 days 01:21:00"
1191,"2005-06-15 01:10:35",2221,291,"2005-06-17 20:36:35",2,"2006-02-16 02:30:53","2 days 19:26:00"
1205,"2005-06-15 02:25:56",470,340,"2005-06-22 23:19:56",1,"2006-02-16 02:30:53","7 days 20:54:00"
1219,"2005-06-15 03:25:59",3005,330,"2005-06-20 00:37:59",1,"2006-02-16 02:30:53","4 days 21:12:00"
1220,"2005-06-15 03:26:15",1621,290,"2005-06-23 08:17:15",1,"2006-02-16 02:30:53","8 days 04:51:00"
1231,"2005-06-15 04:04:41",3003,302,"2005-06-20 23:52:41",2,"2006-02-16 02:30:53","5 days 19:48:00"
1247,"2005-06-15 05:16:40",4049,287,"2005-06-23 11:01:40",1,"2006-02-16 02:30:53","8 days 05:45:00"
1258,"2005-06-15 06:21:30",4530,320,"2005-06-18 05:43:30",2,"2006-02-16 02:30:53","2 days 23:22:00"
1294,"2005-06-15 09:09:27",339,327,"2005-06-19 04:43:27",1,"2006-02-16 02:30:53","3 days 19:34:00"
1298,"2005-06-15 09:32:53",4163,334,"2005-06-16 12:40:53",2,"2006-02-16 02:30:53","1 day 03:08:00"
1302,"2005-06-15 09:48:37",324,285,"2005-06-22 06:18:37",1,"2006-02-16 02:30:53","6 days 20:30:00"
1311,"2005-06-15 10:11:59",3114,326,"2005-06-17 08:44:59",2,"2006-02-16 02:30:53","1 day 22:33:00"
1312,"2005-06-15 10:16:27",3608,313,"2005-06-20 06:53:27",1,"2006-02-16 02:30:53","4 days 20:37:00"
1317,"2005-06-15 10:30:19",3696,316,"2005-06-24 08:18:19",1,"2006-02-16 02:30:53","8 days 21:48:00"
1318,"2005-06-15 10:34:26",2760,341,"2005-06-20 16:20:26",1,"2006-02-16 02:30:53","5 days 05:46:00"
1328,"2005-06-15 11:23:27",3665,295,"2005-06-19 12:42:27",2,"2006-02-16 02:30:53","4 days 01:19:00"
1331,"2005-06-15 11:34:33",3089,277,"2005-06-21 09:46:33",1,"2006-02-16 02:30:53","5 days 22:12:00"
1333,"2005-06-15 11:37:08",448,310,"2005-06-16 10:13:08",2,"2006-02-16 02:30:53","22:36:00"
1334,"2005-06-15 11:43:09",1242,269,"2005-06-20 15:45:09",2,"2006-02-16 02:30:53","5 days 04:02:00"
1336,"2005-06-15 12:01:34",1696,290,"2005-06-23 12:05:34",1,"2006-02-16 02:30:53","8 days 00:04:00"
1345,"2005-06-15 12:32:13",1041,270,"2005-06-24 14:02:13",1,"2006-02-16 02:30:53","9 days 01:30:00"
1350,"2005-06-15 12:50:25",4261,316,"2005-06-23 11:35:25",1,"2006-02-16 02:30:53","7 days 22:45:00"
1352,"2005-06-15 12:58:27",4352,276,"2005-06-18 10:57:27",1,"2006-02-16 02:30:53","2 days 21:59:00"
1381,"2005-06-15 15:17:21",3262,300,"2005-06-20 17:07:21",2,"2006-02-16 02:30:53","5 days 01:50:00"
1386,"2005-06-15 15:38:58",1296,322,"2005-06-20 16:28:58",2,"2006-02-16 02:30:53","5 days 00:50:00"
1387,"2005-06-15 15:40:56",515,278,"2005-06-17 10:39:56",1,"2006-02-16 02:30:53","1 day 18:59:00"
1391,"2005-06-15 16:11:21",4213,273,"2005-06-22 21:32:21",1,"2006-02-16 02:30:53","7 days 05:21:00"
1394,"2005-06-15 16:17:21",2802,268,"2005-06-21 20:44:21",2,"2006-02-16 02:30:53","6 days 04:27:00"
1409,"2005-06-15 16:58:12",1398,297,"2005-06-21 11:21:12",2,"2006-02-16 02:30:53","5 days 18:23:00"
1414,"2005-06-15 17:26:32",4005,304,"2005-06-22 22:30:32",1,"2006-02-16 02:30:53","7 days 05:04:00"
1415,"2005-06-15 17:31:57",1885,331,"2005-06-16 22:22:57",2,"2006-02-16 02:30:53","1 day 04:51:00"
1419,"2005-06-15 17:54:50",1208,312,"2005-06-17 19:44:50",2,"2006-02-16 02:30:53","2 days 01:50:00"
1432,"2005-06-15 18:27:24",523,339,"2005-06-21 14:03:24",2,"2006-02-16 02:30:53","5 days 19:36:00"
1450,"2005-06-15 19:22:08",4132,268,"2005-06-16 17:53:08",2,"2006-02-16 02:30:53","22:31:00"
1454,"2005-06-15 19:49:41",102,298,"2005-06-17 15:17:41",2,"2006-02-16 02:30:53","1 day 19:28:00"
1466,"2005-06-15 20:46:04",1057,288,"2005-06-24 22:46:04",1,"2006-02-16 02:30:53","9 days 02:00:00"
1478,"2005-06-15 21:12:13",435,336,"2005-06-18 21:43:13",2,"2006-02-16 02:30:53","3 days 00:31:00"
1484,"2005-06-15 21:22:35",1589,320,"2005-06-20 02:27:35",2,"2006-02-16 02:30:53","4 days 05:05:00"
1485,"2005-06-15 21:24:10",194,281,"2005-06-24 23:03:10",1,"2006-02-16 02:30:53","9 days 01:39:00"
1496,"2005-06-15 21:55:58",3915,290,"2005-06-17 02:28:58",2,"2006-02-16 02:30:53","1 day 04:33:00"
1510,"2005-06-15 22:39:34",989,338,"2005-06-24 19:21:34",2,"2006-02-16 02:30:53","8 days 20:42:00"
1511,"2005-06-15 22:45:06",1135,330,"2005-06-22 22:48:06",1,"2006-02-16 02:30:53","7 days 00:03:00"
1525,"2005-06-16 00:26:07",1467,304,"2005-06-19 22:37:07",2,"2006-02-16 02:30:53","3 days 22:11:00"
1532,"2005-06-16 00:41:31",3793,290,"2005-06-20 21:36:31",1,"2006-02-16 02:30:53","4 days 20:55:00"
1536,"2005-06-16 00:52:22",3248,339,"2005-06-17 21:43:22",1,"2006-02-16 02:30:53","1 day 20:51:00"
1551,"2005-06-16 02:01:15",4088,268,"2005-06-22 07:33:15",1,"2006-02-16 02:30:53","6 days 05:32:00"
1567,"2005-06-16 03:13:30",3098,320,"2005-06-21 23:56:30",1,"2006-02-16 02:30:53","5 days 20:43:00"
1574,"2005-06-16 03:39:56",161,305,"2005-06-22 05:40:56",2,"2006-02-16 02:30:53","6 days 02:01:00"
1577,"2005-06-16 04:03:28",367,327,"2005-06-24 22:40:28",2,"2006-02-16 02:30:53","8 days 18:37:00"
1588,"2005-06-16 04:53:21",4472,322,"2005-06-25 07:29:21",2,"2006-02-16 02:30:53","9 days 02:36:00"
1589,"2005-06-16 04:58:03",4307,293,"2005-06-24 08:36:03",1,"2006-02-16 02:30:53","8 days 03:38:00"
1598,"2005-06-16 06:02:39",4171,314,"2005-06-23 09:09:39",1,"2006-02-16 02:30:53","7 days 03:07:00"
1604,"2005-06-16 06:14:25",3226,272,"2005-06-17 03:53:25",2,"2006-02-16 02:30:53","21:39:00"
1622,"2005-06-16 07:33:18",1774,311,"2005-06-21 07:23:18",1,"2006-02-16 02:30:53","4 days 23:50:00"
1624,"2005-06-16 07:48:57",1066,314,"2005-06-17 05:52:57",1,"2006-02-16 02:30:53","22:04:00"
1629,"2005-06-16 07:53:47",4375,339,"2005-06-22 13:03:47",1,"2006-02-16 02:30:53","6 days 05:10:00"
1632,"2005-06-16 08:03:42",1518,319,"2005-06-17 03:40:42",1,"2006-02-16 02:30:53","19:37:00"
1642,"2005-06-16 08:54:15",3875,287,"2005-06-18 12:36:15",1,"2006-02-16 02:30:53","2 days 03:42:00"
1650,"2005-06-16 09:23:20",4125,299,"2005-06-23 11:25:20",1,"2006-02-16 02:30:53","7 days 02:02:00"
1659,"2005-06-16 10:11:46",1182,296,"2005-06-20 13:51:46",1,"2006-02-16 02:30:53","4 days 03:40:00"
1667,"2005-06-16 10:18:59",2362,333,"2005-06-22 14:45:59",2,"2006-02-16 02:30:53","6 days 04:27:00"
1670,"2005-06-16 10:26:33",2066,328,"2005-06-19 07:15:33",1,"2006-02-16 02:30:53","2 days 20:49:00"
1690,"2005-06-16 12:24:18",1099,286,"2005-06-25 15:00:18",1,"2006-02-16 02:30:53","9 days 02:36:00"
1697,"2005-06-16 12:55:20",1801,340,"2005-06-23 17:41:20",2,"2006-02-16 02:30:53","7 days 04:46:00"
1701,"2005-06-16 13:18:48",3000,315,"2005-06-22 15:00:48",1,"2006-02-16 02:30:53","6 days 01:42:00"
1717,"2005-06-16 14:47:16",3007,277,"2005-06-19 10:11:16",2,"2006-02-16 02:30:53","2 days 19:24:00"
1740,"2005-06-16 16:29:00",2282,324,"2005-06-20 14:07:00",2,"2006-02-16 02:30:53","3 days 21:38:00"
1747,"2005-06-16 16:53:33",1661,273,"2005-06-25 21:48:33",2,"2006-02-16 02:30:53","9 days 04:55:00"
1749,"2005-06-16 16:56:00",1554,283,"2005-06-21 21:02:00",2,"2006-02-16 02:30:53","5 days 04:06:00"
1750,"2005-06-16 16:57:36",1103,321,"2005-06-25 21:51:36",1,"2006-02-16 02:30:53","9 days 04:54:00"
1765,"2005-06-16 17:56:10",822,273,"2005-06-19 23:40:10",2,"2006-02-16 02:30:53","3 days 05:44:00"
1786,"2005-06-16 19:30:54",263,323,"2005-06-19 14:24:54",1,"2006-02-16 02:30:53","2 days 18:54:00"
1796,"2005-06-16 20:10:43",3229,283,"2005-06-20 19:12:43",1,"2006-02-16 02:30:53","3 days 23:02:00"
1797,"2005-06-16 20:13:03",3435,275,"2005-06-22 22:56:03",1,"2006-02-16 02:30:53","6 days 02:43:00"
1807,"2005-06-16 20:58:59",1174,338,"2005-06-20 21:31:59",2,"2006-02-16 02:30:53","4 days 00:33:00"
1829,"2005-06-16 22:14:21",617,293,"2005-06-21 16:51:21",1,"2006-02-16 02:30:53","4 days 18:37:00"
1837,"2005-06-16 23:16:15",1259,309,"2005-06-21 21:54:15",1,"2006-02-16 02:30:53","4 days 22:38:00"
1852,"2005-06-17 00:38:20",4122,271,"2005-06-22 20:04:20",2,"2006-02-16 02:30:53","5 days 19:26:00"
1853,"2005-06-17 00:39:54",2949,301,"2005-06-19 00:22:54",2,"2006-02-16 02:30:53","1 day 23:43:00"
1860,"2005-06-17 01:17:12",1853,293,"2005-06-21 22:35:12",1,"2006-02-16 02:30:53","4 days 21:18:00"
1880,"2005-06-17 03:08:59",1133,289,"2005-06-19 07:16:59",1,"2006-02-16 02:30:53","2 days 04:08:00"
1884,"2005-06-17 03:19:20",4567,305,"2005-06-21 00:19:20",1,"2006-02-16 02:30:53","3 days 21:00:00"
1892,"2005-06-17 04:17:33",139,319,"2005-06-20 00:06:33",1,"2006-02-16 02:30:53","2 days 19:49:00"
1896,"2005-06-17 04:25:46",2077,270,"2005-06-26 09:37:46",1,"2006-02-16 02:30:53","9 days 05:12:00"
1901,"2005-06-17 04:35:19",2469,292,"2005-06-25 06:09:19",2,"2006-02-16 02:30:53","8 days 01:34:00"
1909,"2005-06-17 05:11:04",2599,269,"2005-06-19 04:33:04",2,"2006-02-16 02:30:53","1 day 23:22:00"
1918,"2005-06-17 05:40:14",3749,310,"2005-06-21 08:53:14",2,"2006-02-16 02:30:53","4 days 03:13:00"
1929,"2005-06-17 06:49:30",573,327,"2005-06-22 12:07:30",2,"2006-02-16 02:30:53","5 days 05:18:00"
1935,"2005-06-17 07:14:15",1962,295,"2005-06-20 05:59:15",1,"2006-02-16 02:30:53","2 days 22:45:00"
1952,"2005-06-17 08:33:02",1823,338,"2005-06-21 14:00:02",2,"2006-02-16 02:30:53","4 days 05:27:00"
1955,"2005-06-17 08:40:22",811,311,"2005-06-19 10:47:22",1,"2006-02-16 02:30:53","2 days 02:07:00"
1969,"2005-06-17 09:22:22",4450,337,"2005-06-21 05:31:22",2,"2006-02-16 02:30:53","3 days 20:09:00"
1970,"2005-06-17 09:23:16",1358,303,"2005-06-22 09:40:16",2,"2006-02-16 02:30:53","5 days 00:17:00"
1978,"2005-06-17 09:42:34",1590,278,"2005-06-20 09:13:34",2,"2006-02-16 02:30:53","2 days 23:31:00"
1980,"2005-06-17 09:48:05",2985,328,"2005-06-23 14:43:05",1,"2006-02-16 02:30:53","6 days 04:55:00"
2010,"2005-06-17 11:54:15",2845,329,"2005-06-21 05:55:15",1,"2006-02-16 02:30:53","3 days 18:01:00"
2014,"2005-06-17 12:03:28",2969,337,"2005-06-25 16:00:28",2,"2006-02-16 02:30:53","8 days 03:57:00"
2016,"2005-06-17 12:18:36",4265,282,"2005-06-20 12:13:36",1,"2006-02-16 02:30:53","2 days 23:55:00"
2021,"2005-06-17 12:41:18",2852,319,"2005-06-23 17:17:18",2,"2006-02-16 02:30:53","6 days 04:36:00"
2024,"2005-06-17 13:00:51",2566,329,"2005-06-22 07:03:51",1,"2006-02-16 02:30:53","4 days 18:03:00"
2032,"2005-06-17 13:24:07",425,316,"2005-06-18 18:18:07",1,"2006-02-16 02:30:53","1 day 04:54:00"
2037,"2005-06-17 13:54:20",2582,308,"2005-06-20 14:49:20",2,"2006-02-16 02:30:53","3 days 00:55:00"
2039,"2005-06-17 14:03:43",1514,304,"2005-06-24 09:21:43",1,"2006-02-16 02:30:53","6 days 19:18:00"
2054,"2005-06-17 15:26:37",1588,295,"2005-06-26 14:22:37",1,"2006-02-16 02:30:53","8 days 22:56:00"
2067,"2005-06-17 16:11:08",1711,297,"2005-06-22 13:01:08",2,"2006-02-16 02:30:53","4 days 20:50:00"
2078,"2005-06-17 16:48:55",2021,278,"2005-06-19 18:01:55",1,"2006-02-16 02:30:53","2 days 01:13:00"
2086,"2005-06-17 17:32:07",898,326,"2005-06-21 20:19:07",2,"2006-02-16 02:30:53","4 days 02:47:00"
2088,"2005-06-17 17:35:30",506,310,"2005-06-23 20:13:30",2,"2006-02-16 02:30:53","6 days 02:38:00"
2094,"2005-06-17 18:18:56",2205,308,"2005-06-18 19:36:56",1,"2006-02-16 02:30:53","1 day 01:18:00"
2098,"2005-06-17 18:42:09",3951,274,"2005-06-19 20:40:09",1,"2006-02-16 02:30:53","2 days 01:58:00"
2115,"2005-06-17 20:02:16",3448,270,"2005-06-25 16:56:16",2,"2006-02-16 02:30:53","7 days 20:54:00"
2133,"2005-06-17 21:10:05",932,268,"2005-06-23 22:41:05",1,"2006-02-16 02:30:53","6 days 01:31:00"
2147,"2005-06-17 22:28:13",2752,279,"2005-06-22 20:50:13",1,"2006-02-16 02:30:53","4 days 22:22:00"
2148,"2005-06-17 22:44:35",315,338,"2005-06-26 19:43:35",1,"2006-02-16 02:30:53","8 days 20:59:00"
2149,"2005-06-17 22:50:00",3365,333,"2005-06-26 18:40:00",1,"2006-02-16 02:30:53","8 days 19:50:00"
2151,"2005-06-17 22:52:37",407,329,"2005-06-20 22:00:37",1,"2006-02-16 02:30:53","2 days 23:08:00"
2152,"2005-06-17 22:53:27",2665,307,"2005-06-23 19:19:27",1,"2006-02-16 02:30:53","5 days 20:26:00"
2162,"2005-06-17 23:45:47",1790,277,"2005-06-21 21:03:47",1,"2006-02-16 02:30:53","3 days 21:18:00"
2166,"2005-06-17 23:51:21",4343,305,"2005-06-27 01:06:21",2,"2006-02-16 02:30:53","9 days 01:15:00"
2167,"2005-06-17 23:51:28",3796,307,"2005-06-21 00:43:28",2,"2006-02-16 02:30:53","3 days 00:52:00"
2168,"2005-06-17 23:53:24",802,308,"2005-06-20 01:11:24",1,"2006-02-16 02:30:53","2 days 01:18:00"
2176,"2005-06-18 00:29:51",4201,282,"2005-06-21 01:41:51",1,"2006-02-16 02:30:53","3 days 01:12:00"
2177,"2005-06-18 00:34:45",492,340,"2005-06-26 18:40:45",1,"2006-02-16 02:30:53","8 days 18:06:00"
2179,"2005-06-18 00:41:36",4334,338,"2005-06-19 02:17:36",1,"2006-02-16 02:30:53","1 day 01:36:00"
2183,"2005-06-18 01:06:01",1776,340,"2005-06-22 01:20:01",1,"2006-02-16 02:30:53","4 days 00:14:00"
2195,"2005-06-18 01:44:46",2247,286,"2005-06-25 20:50:46",1,"2006-02-16 02:30:53","7 days 19:06:00"
2202,"2005-06-18 02:09:24",815,297,"2005-06-26 07:17:24",2,"2006-02-16 02:30:53","8 days 05:08:00"
2212,"2005-06-18 02:36:10",2458,336,"2005-06-19 21:21:10",1,"2006-02-16 02:30:53","1 day 18:45:00"
2216,"2005-06-18 03:08:17",1428,320,"2005-06-19 08:13:17",1,"2006-02-16 02:30:53","1 day 05:05:00"
2223,"2005-06-18 03:27:03",4068,303,"2005-06-27 09:19:03",2,"2006-02-16 02:30:53","9 days 05:52:00"
2243,"2005-06-18 04:33:03",1254,328,"2005-06-23 04:14:03",2,"2006-02-16 02:30:53","4 days 23:41:00"
2249,"2005-06-18 05:03:08",117,285,"2005-06-26 05:43:08",2,"2006-02-16 02:30:53","8 days 00:40:00"
2254,"2005-06-18 05:15:14",1084,281,"2005-06-27 04:10:14",2,"2006-02-16 02:30:53","8 days 22:55:00"
2258,"2005-06-18 05:30:36",4573,292,"2005-06-24 09:09:36",1,"2006-02-16 02:30:53","6 days 03:39:00"
2260,"2005-06-18 05:38:36",2773,297,"2005-06-20 08:08:36",1,"2006-02-16 02:30:53","2 days 02:30:00"
2273,"2005-06-18 06:30:02",4456,327,"2005-06-20 07:07:02",1,"2006-02-16 02:30:53","2 days 00:37:00"
2286,"2005-06-18 07:02:32",618,287,"2005-06-27 12:33:32",1,"2006-02-16 02:30:53","9 days 05:31:00"
2287,"2005-06-18 07:04:36",1473,317,"2005-06-27 03:00:36",2,"2006-02-16 02:30:53","8 days 19:56:00"
2300,"2005-06-18 08:22:34",1617,291,"2005-06-24 04:51:34",2,"2006-02-16 02:30:53","5 days 20:29:00"
2301,"2005-06-18 08:24:03",869,273,"2005-06-25 10:31:03",2,"2006-02-16 02:30:53","7 days 02:07:00"
2303,"2005-06-18 08:27:59",1524,329,"2005-06-22 10:58:59",1,"2006-02-16 02:30:53","4 days 02:31:00"
2304,"2005-06-18 08:30:15",3543,327,"2005-06-23 06:17:15",1,"2006-02-16 02:30:53","4 days 21:47:00"
2316,"2005-06-18 09:04:59",372,289,"2005-06-20 09:39:59",2,"2006-02-16 02:30:53","2 days 00:35:00"
2317,"2005-06-18 09:12:18",1602,326,"2005-06-21 05:50:18",2,"2006-02-16 02:30:53","2 days 20:38:00"
2324,"2005-06-18 10:00:33",2987,268,"2005-06-23 14:10:33",1,"2006-02-16 02:30:53","5 days 04:10:00"
2333,"2005-06-18 10:55:54",2323,283,"2005-06-25 07:09:54",2,"2006-02-16 02:30:53","6 days 20:14:00"
2338,"2005-06-18 11:24:54",3165,316,"2005-06-19 07:34:54",1,"2006-02-16 02:30:53","20:10:00"
2339,"2005-06-18 11:29:22",313,297,"2005-06-21 10:29:22",1,"2006-02-16 02:30:53","2 days 23:00:00"
2346,"2005-06-18 12:08:16",2575,308,"2005-06-27 15:02:16",1,"2006-02-16 02:30:53","9 days 02:54:00"
2385,"2005-06-18 15:22:40",1641,298,"2005-06-26 10:02:40",1,"2006-02-16 02:30:53","7 days 18:40:00"
2386,"2005-06-18 15:22:51",1361,293,"2005-06-22 20:01:51",1,"2006-02-16 02:30:53","4 days 04:39:00"
2387,"2005-06-18 15:24:19",692,289,"2005-06-25 17:41:19",2,"2006-02-16 02:30:53","7 days 02:17:00"
2414,"2005-06-18 17:01:55",4500,275,"2005-06-20 17:42:55",1,"2006-02-16 02:30:53","2 days 00:41:00"
2431,"2005-06-18 17:53:03",1383,295,"2005-06-25 15:08:03",2,"2006-02-16 02:30:53","6 days 21:15:00"
2448,"2005-06-18 19:13:45",1642,308,"2005-06-27 14:43:45",1,"2006-02-16 02:30:53","8 days 19:30:00"
2475,"2005-06-18 20:52:46",889,336,"2005-06-21 19:40:46",2,"2006-02-16 02:30:53","2 days 22:48:00"
2476,"2005-06-18 20:57:12",3998,334,"2005-06-20 15:42:12",1,"2006-02-16 02:30:53","1 day 18:45:00"
2480,"2005-06-18 21:04:09",4078,310,"2005-06-22 16:24:09",1,"2006-02-16 02:30:53","3 days 19:20:00"
2481,"2005-06-18 21:08:30",800,322,"2005-06-23 02:35:30",2,"2006-02-16 02:30:53","4 days 05:27:00"
2491,"2005-06-18 22:01:31",1779,316,"2005-06-26 02:46:31",1,"2006-02-16 02:30:53","7 days 04:45:00"
2493,"2005-06-18 22:12:09",4121,269,"2005-06-27 23:44:09",1,"2006-02-16 02:30:53","9 days 01:32:00"
2495,"2005-06-18 22:15:42",3826,338,"2005-06-21 23:21:42",1,"2006-02-16 02:30:53","3 days 01:06:00"
2502,"2005-06-18 23:12:13",2622,325,"2005-06-20 04:19:13",2,"2006-02-16 02:30:53","1 day 05:07:00"
2507,"2005-06-18 23:39:22",3121,325,"2005-06-21 19:23:22",1,"2006-02-16 02:30:53","2 days 19:44:00"
2528,"2005-06-19 01:14:12",1836,331,"2005-06-26 05:08:12",2,"2006-02-16 02:30:53","7 days 03:54:00"
2546,"2005-06-19 02:39:39",971,272,"2005-06-23 03:56:39",2,"2006-02-16 02:30:53","4 days 01:17:00"
2554,"2005-06-19 03:05:38",3916,322,"2005-06-25 23:03:38",1,"2006-02-16 02:30:53","6 days 19:58:00"
2560,"2005-06-19 03:12:42",3340,309,"2005-06-28 02:28:42",1,"2006-02-16 02:30:53","8 days 23:16:00"
2575,"2005-06-19 04:32:52",354,336,"2005-06-24 09:37:52",1,"2006-02-16 02:30:53","5 days 05:05:00"
2587,"2005-06-19 05:06:14",2188,331,"2005-06-24 10:50:14",2,"2006-02-16 02:30:53","5 days 05:44:00"
2590,"2005-06-19 05:31:40",3572,324,"2005-06-20 07:58:40",2,"2006-02-16 02:30:53","1 day 02:27:00"
2607,"2005-06-19 06:55:01",3922,340,"2005-06-25 03:21:01",2,"2006-02-16 02:30:53","5 days 20:26:00"
2611,"2005-06-19 07:18:17",3682,301,"2005-06-21 10:19:17",1,"2006-02-16 02:30:53","2 days 03:01:00"
2612,"2005-06-19 07:19:41",1691,287,"2005-06-25 11:10:41",1,"2006-02-16 02:30:53","6 days 03:51:00"
2617,"2005-06-19 07:48:31",204,313,"2005-06-27 11:56:31",1,"2006-02-16 02:30:53","8 days 04:08:00"
2618,"2005-06-19 08:03:01",2465,310,"2005-06-24 03:23:01",2,"2006-02-16 02:30:53","4 days 19:20:00"
2634,"2005-06-19 08:55:17",3687,318,"2005-06-20 11:44:17",2,"2006-02-16 02:30:53","1 day 02:49:00"
2637,"2005-06-19 09:20:56",2736,327,"2005-06-27 10:09:56",2,"2006-02-16 02:30:53","8 days 00:49:00"
2638,"2005-06-19 09:23:30",2944,295,"2005-06-26 14:56:30",1,"2006-02-16 02:30:53","7 days 05:33:00"
2643,"2005-06-19 09:39:27",1928,318,"2005-06-26 10:27:27",2,"2006-02-16 02:30:53","7 days 00:48:00"
2644,"2005-06-19 09:42:30",1923,309,"2005-06-27 07:23:30",2,"2006-02-16 02:30:53","7 days 21:41:00"
2646,"2005-06-19 09:56:01",3511,275,"2005-06-21 04:15:01",2,"2006-02-16 02:30:53","1 day 18:19:00"
2653,"2005-06-19 10:36:53",3528,340,"2005-06-26 15:15:53",1,"2006-02-16 02:30:53","7 days 04:39:00"
2656,"2005-06-19 10:42:33",559,280,"2005-06-24 08:31:33",2,"2006-02-16 02:30:53","4 days 21:49:00"
2664,"2005-06-19 11:11:23",3496,299,"2005-06-28 08:30:23",2,"2006-02-16 02:30:53","8 days 21:19:00"
2685,"2005-06-19 12:35:21",1170,283,"2005-06-22 16:58:21",1,"2006-02-16 02:30:53","3 days 04:23:00"
2688,"2005-06-19 12:50:56",4281,309,"2005-06-28 17:58:56",2,"2006-02-16 02:30:53","9 days 05:08:00"
